"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDU31","OUT010",814.388990340249
"DRC49","OUT049",2385.15079118326
"FDL15","OUT045",2568.19341191809
"FDN32","OUT019",777.532624331255
"DRH59","OUT027",2033.79057564581
"NCU29","OUT049",2479.7831407733
"FDR37","OUT019",767.930215583589
"FDS14","OUT018",2286.22247813478
"FDU02","OUT027",5935.28284705938
"FDJ08","OUT035",3305.95118856291
"NCZ06","OUT045",4166.91626352968
"FDO31","OUT049",1371.77084193979
"FDH31","OUT018",1458.14358446442
"FDS58","OUT017",2799.42449485897
"NCA53","OUT027",1251.20263623358
"FDF50","OUT046",3286.05547752529
"NCW42","OUT049",3779.49387460354
"NCQ17","OUT045",2528.28973309664
"FDK51","OUT018",3562.26219448384
"NCW41","OUT010",587.510807752231
"NCR29","OUT017",935.305287444674
"FDB08","OUT019",672.503737361661
"FDA40","OUT027",2356.23018051977
"FDL14","OUT018",2316.63826092608
"FDB47","OUT046",3446.96148706001
"FDO03","OUT035",3946.24091093334
"DRK13","OUT019",722.2071963585
"FDX13","OUT010",894.916702166281
"FDF52","OUT046",3041.02455498861
"FDT11","OUT013",3131.18402487205
"FDB08","OUT013",2648.1143097043
"FDQ28","OUT018",2286.79320159149
"FDD29","OUT045",4230.03650498332
"NCQ29","OUT027",6091.63222507952
"NCO02","OUT013",1067.90653577642
"FDR56","OUT010",687.240660954457
"NCM54","OUT049",2102.66799503896
"FDP51","OUT035",1954.8814364134
"FDT38","OUT013",1377.58975862445
"FDZ20","OUT018",3784.64943878895
"FDJ53","OUT013",1981.01251595218
"FDX13","OUT049",4238.80107894815
"FDP58","OUT035",3780.33820547157
"NCK31","OUT019",211.729084167355
"FDA35","OUT018",1796.48234028235
"FDV37","OUT018",2936.02525405492
"NCO07","OUT027",5553.94460524804
"FDA20","OUT045",3073.02719437661
"FDZ59","OUT035",2875.08058933083
"NCY17","OUT017",740.79779952197
"FDQ28","OUT035",2630.33255487127
"FDV35","OUT017",2633.76061076034
"FDQ36","OUT013",545.182839891726
"FDD34","OUT018",2389.98688364993
"FDK51","OUT045",4363.2438891568
"FDV31","OUT035",2997.74728090412
"FDR04","OUT035",1667.55694432741
"FDR14","OUT049",899.766409646114
"DRC36","OUT010",570.464325087282
"FDE39","OUT019",482.959686364439
"FDP57","OUT049",1750.70921733954
"FDE57","OUT046",2307.50570315242
"NCN18","OUT046",1737.54002825946
"NCQ05","OUT018",2181.72924957387
"FDW47","OUT035",2087.84543787557
"FDV46","OUT035",2362.33789868705
"NCP29","OUT045",1007.01798828519
"FDE09","OUT018",1591.70442431571
"NCU06","OUT027",6224.17955497275
"FDT19","OUT010",609.460644308447
"DRF15","OUT017",2577.51143003153
"DRI51","OUT013",2794.66479494978
"NCX54","OUT013",1703.82596397488
"DRE01","OUT013",3958.38632748496
"NCB07","OUT045",3174.51301919795
"FDU50","OUT035",1857.85763513099
"FDG40","OUT035",591.860650595546
"FDW10","OUT018",2580.18147585546
"FDX51","OUT013",3256.75911636921
"NCP17","OUT045",1014.95795132405
"FDP21","OUT035",3282.32233245651
"FDL04","OUT045",1687.46145754756
"FDV23","OUT013",2022.2383439185
"FDF24","OUT046",1322.69918875044
"FDH56","OUT027",3103.14839128601
"FDB51","OUT049",1020.02786429354
"FDI58","OUT027",2573.97393456866
"FDR20","OUT013",765.246938446212
"FDC51","OUT018",1761.78377198288
"FDB16","OUT027",2347.41732730595
"FDE40","OUT049",1007.62014673854
"NCM17","OUT035",748.104868313326
"FDU56","OUT035",3202.93765833817
"FDS32","OUT019",581.40779472102
"FDX02","OUT049",3788.46318403814
"FDT39","OUT027",4032.21753816036
"FDE35","OUT017",1021.9714200123
"NCI42","OUT019",891.544611993955
"DRL23","OUT046",1740.37323511934
"FDA10","OUT046",1974.45291354856
"FDA11","OUT013",1558.1033942312
"NCM06","OUT046",2412.83172119066
"NCT05","OUT035",4588.6705793387
"NCQ02","OUT010",682.787026745179
"NCY06","OUT049",2177.0104561505
"FDY56","OUT035",3883.52211739744
"FDL02","OUT035",1775.62196159313
"NCI06","OUT035",3062.27262955657
"FDQ14","OUT045",2427.71610147951
"FDQ12","OUT017",3937.57960499803
"FDP36","OUT046",789.331523804114
"FDK21","OUT027",6246.68896272635
"FDO40","OUT045",2396.57617069779
"NCK54","OUT019",464.896500784002
"FDY09","OUT018",2597.34576376967
"NCW30","OUT049",4277.37679836084
"NCC55","OUT027",888.888706222209
"FDE58","OUT018",1710.53034965602
"FDR39","OUT013",3064.65826588581
"FDU28","OUT049",3181.4263334415
"FDH08","OUT017",4013.61342306539
"FDG35","OUT045",2939.91678022916
"FDG22","OUT049",560.373964631839
"FDC34","OUT035",2640.18674479537
"FDP15","OUT018",3766.12626629612
"FDK34","OUT010",895.156941477887
"FDU45","OUT035",1942.87346090701
"FDQ04","OUT027",1008.72428753836
"FDX22","OUT018",3090.70568541822
"FDB45","OUT017",1790.65842828611
"NCH43","OUT027",5880.69192750266
"DRE60","OUT046",3667.71900411268
"FDD17","OUT027",6405.18462061677
"NCM54","OUT017",2166.56786074839
"NCH55","OUT013",2077.50618723368
"NCT06","OUT017",2830.12207931154
"FDA48","OUT027",5812.7792011379
"FDY58","OUT027",6105.92558879899
"FDO25","OUT045",3438.42362321054
"FDN50","OUT045",1526.24482033418
"FDH35","OUT035",3004.01395878267
"FDK09","OUT045",3700.51420040796
"FDO16","OUT013",1354.29700588503
"FDW11","OUT045",1030.04167973057
"FDU47","OUT027",3704.19332342961
"NCQ42","OUT010",462.589764701049
"FDK55","OUT027",2437.16411574085
"FDN08","OUT049",1974.9506084848
"FDT57","OUT045",3937.8567809962
"FDJ12","OUT018",3065.41619903597
"DRL59","OUT017",902.491460801131
"NCN53","OUT046",576.827514951499
"FDO51","OUT010",150.663211356976
"FDK56","OUT017",3223.9279015761
"FDY12","OUT035",914.33003540049
"FDU15","OUT035",620.455360609792
"FDQ19","OUT046",4073.79558969886
"DRF15","OUT045",2479.83224115347
"DRE25","OUT019",362.92901579663
"FDK57","OUT018",1737.47768631627
"FDD33","OUT010",812.802015999269
"FDR34","OUT027",5979.70710908572
"FDU04","OUT045",1949.84926551549
"FDE35","OUT019",238.337256135405
"NCD31","OUT035",2852.18255916123
"FDJ56","OUT035",1654.68323850947
"NCU53","OUT046",2721.30221051509
"FDD39","OUT035",3689.30987846529
"NCU17","OUT019",384.65300209459
"FDJ20","OUT046",2007.64943156969
"NCW41","OUT018",2299.72411432279
"FDL52","OUT035",671.725531398845
"FDS39","OUT035",2421.70059884765
"DRJ47","OUT045",2838.92898525206
"FDP13","OUT010",145.385208364951
"DRK39","OUT010",273.907749220223
"FDF28","OUT010",457.977794707002
"FDB09","OUT045",2035.04191514414
"FDM51","OUT046",1628.54122233446
"DRM49","OUT018",649.531281896126
"DRF23","OUT013",2912.71990098121
"DRH01","OUT035",2947.17180567524
"FDH12","OUT027",2878.11724258175
"FDA28","OUT019",498.057389549418
"FDW37","OUT018",1313.07551584071
"FDF02","OUT046",1685.81222612268
"DRL37","OUT046",703.887602275114
"NCF43","OUT046",2257.41629827289
"FDH08","OUT010",853.081016845636
"FDR34","OUT019",989.767698569956
"NCK19","OUT049",3317.96365121762
"NCD55","OUT018",593.166591206911
"FDT27","OUT049",3976.05273921126
"FDQ57","OUT045",2382.58309882953
"FDA47","OUT035",2772.17847669756
"DRG15","OUT027",1692.56247295893
"FDE05","OUT018",2122.53089154678
"FDN46","OUT046",1620.89868273331
"FDX27","OUT027",2448.8802334829
"FDT51","OUT045",1751.60105466951
"FDU33","OUT013",726.098957611735
"FDJ16","OUT027",1578.0340660794
"FDD20","OUT019",494.831381113841
"FDT36","OUT049",517.205369590983
"DRF15","OUT027",4095.0172276647
"FDN52","OUT010",295.1569242062
"FDC22","OUT027",5091.72207054878
"FDX15","OUT045",2579.51267328081
"FDT13","OUT013",3138.9358341992
"FDU04","OUT017",2074.0730020086
"FDU31","OUT019",933.32249541382
"FDW59","OUT027",2284.28227967317
"NCO29","OUT046",2730.70036766783
"FDL15","OUT035",2698.5738546673
"FDI41","OUT049",2457.88937158636
"FDQ48","OUT049",1656.35783140252
"DRI39","OUT013",903.692110333343
"FDI08","OUT013",4168.84867700099
"FDC21","OUT049",1835.04968982691
"FDF58","OUT035",1037.76524152783
"FDS08","OUT010",641.652765598609
"FDE47","OUT045",2044.51439759309
"NCP18","OUT019",635.920349680388
"NCR41","OUT013",1585.2895686
"FDA27","OUT013",4193.64974410198
"FDA43","OUT035",3354.20937397911
"FDA49","OUT045",1400.23296342913
"NCE55","OUT018",2610.91744599029
"DRM49","OUT027",1190.42466398022
"FDF22","OUT027",5730.16957287564
"FDQ15","OUT018",1160.97924529265
"NCS54","OUT017",3023.18189260762
"NCY05","OUT013",584.645719907399
"FDR45","OUT046",3981.31551752612
"FDK57","OUT049",2039.44900308235
"FDF41","OUT010",871.330699630562
"FDV21","OUT046",2064.13272623549
"FDD51","OUT046",729.788670832541
"FDF33","OUT046",1890.45522709964
"FDA38","OUT046",3934.48735159138
"FDR56","OUT045",3187.03912116713
"NCN41","OUT017",2075.41511617715
"FDC60","OUT027",2335.569871053
"FDB47","OUT045",3411.57792367872
"DRH01","OUT013",2901.70994688756
"FDW08","OUT046",1690.07501482454
"FDF38","OUT027",988.451196572184
"FDY32","OUT017",2774.95329192961
"FDG34","OUT049",1808.27856195965
"FDG47","OUT019",1092.25706732204
"NCF18","OUT035",3249.2503358235
"FDL39","OUT019",735.807753722641
"NCH55","OUT035",2109.00915576835
"DRJ35","OUT049",1019.375298248
"FDS44","OUT035",4065.63038657643
"DRE01","OUT018",3505.69752265253
"FDY39","OUT013",3063.14904822479
"FDY32","OUT018",2404.77837096438
"FDR33","OUT027",2935.60583198043
"NCP50","OUT049",1365.45800204526
"FDZ47","OUT018",1433.05457049857
"FDU57","OUT049",2573.60361162736
"FDY44","OUT013",3261.21787493306
"DRH59","OUT018",1072.96817098228
"FDB03","OUT027",6422.67087171525
"FDY46","OUT045",3065.90419674791
"FDM39","OUT045",2872.69364399124
"FDY36","OUT035",1245.5979077394
"NCM55","OUT035",3185.06392555371
"FDJ50","OUT010",184.159310688219
"DRL60","OUT013",2477.37461370339
"NCJ54","OUT049",3942.77327371253
"FDX59","OUT017",565.378468698766
"FDI07","OUT013",3307.08670577578
"DRF51","OUT010",138.394345998686
"FDM14","OUT017",1876.810498037
"FDP21","OUT045",3083.90690885692
"FDE40","OUT035",1062.48203688307
"FDE05","OUT035",2477.68223099213
"FDM13","OUT027",3599.03076737675
"FDC34","OUT027",4137.55331344721
"NCI55","OUT018",1771.85359737174
"NCE43","OUT018",2475.06483362934
"FDW58","OUT018",1522.87878878355
"FDG60","OUT045",3849.59470370014
"FDV31","OUT017",3003.4614238741
"FDR47","OUT013",3228.3389457924
"FDM60","OUT019",148.64377258685
"NCF06","OUT018",3799.52076973778
"NCN26","OUT027",3167.59059887859
"FDQ59","OUT049",1436.98381594842
"FDF09","OUT046",580.220054409844
"NCS06","OUT017",4604.78997392119
"FDT44","OUT046",1921.43565537459
"FDI19","OUT017",4255.81033038828
"FDT22","OUT017",1011.09201846509
"NCF54","OUT027",4627.04144034747
"DRG25","OUT045",3157.71361474115
"FDB59","OUT017",3473.31653248694
"FDQ37","OUT017",3331.02149585808
"FDP56","OUT035",846.82334472459
"FDW44","OUT035",2956.09205431818
"FDJ26","OUT010",775.307929871605
"FDU43","OUT018",3547.42575065188
"FDW33","OUT045",1682.1038874121
"NCX53","OUT027",3782.1573245327
"FDN56","OUT010",508.985211809583
"DRF15","OUT049",2542.90194644619
"FDO33","OUT017",1936.87609438894
"FDZ39","OUT010",362.736341850887
"NCJ19","OUT017",934.095004035329
"FDU01","OUT035",3191.97699180181
"FDT12","OUT035",3873.15251802529
"NCM18","OUT018",899.267449568718
"FDP19","OUT017",2123.2912819659
"NCR42","OUT049",503.392200325473
"FDN10","OUT046",2011.98843684642
"FDG44","OUT017",923.481591939362
"FDQ10","OUT046",2836.34861703992
"DRH13","OUT049",1777.58268432026
"FDT52","OUT013",4070.90675545652
"FDM56","OUT045",1771.62272406984
"NCO43","OUT010",349.673262721126
"NCV29","OUT035",3049.39282387427
"NCF06","OUT013",4356.00616001922
"FDO50","OUT035",1551.7753557133
"FDT59","OUT013",3854.30657332234
"FDX40","OUT027",904.870562262513
"FDE50","OUT017",3280.5090224315
"FDX51","OUT017",3466.92294476032
"NCD30","OUT018",1420.73776330453
"FDK15","OUT013",1645.99641012675
"FDL12","OUT045",981.451702073267
"FDK46","OUT017",4520.84190351246
"DRH49","OUT010",281.871917307673
"FDQ57","OUT046",2411.819546878
"FDY59","OUT017",1581.39659457194
"FDO09","OUT018",3710.95510128765
"NCG30","OUT035",2111.15851718013
"FDM09","OUT017",2873.02647497496
"NCN17","OUT027",2731.88305195912
"NCS42","OUT013",1469.36118766356
"FDD02","OUT019",466.842874814455
"FDE34","OUT013",3030.3308868934
"FDU38","OUT045",3111.06187677128
"FDB33","OUT046",2629.78978368998
"NCJ29","OUT017",1469.3015627448
"FDZ27","OUT035",831.068943390282
"FDI40","OUT013",1633.41202418525
"FDG22","OUT013",577.30254013741
"FDT51","OUT017",1871.40128675502
"FDF20","OUT018",2966.59283052404
"FDV50","OUT035",2029.70090222405
"FDT02","OUT049",584.356766725308
"DRC49","OUT017",2478.34228528623
"FDF26","OUT049",2650.45314499411
"FDV52","OUT035",2001.50502948988
"FDX59","OUT049",563.94372777305
"FDV25","OUT035",3837.5398572482
"FDW23","OUT027",979.228061048782
"FDE53","OUT018",1537.50538580522
"FDA19","OUT017",2219.14690494668
"FDH22","OUT046",2053.73589331641
"NCO41","OUT013",1609.50200037148
"FDX12","OUT017",4252.09671106474
"FDF17","OUT013",3271.67023702974
"FDS11","OUT045",3646.94853809032
"FDR51","OUT035",2522.57780503752
"FDT49","OUT010",337.25955694675
"FDC56","OUT013",1975.24728910321
"FDR13","OUT027",3144.56171307396
"FDQ60","OUT035",2015.08472373011
"FDN38","OUT049",4231.33679526143
"NCL29","OUT013",2610.4472171894
"FDO13","OUT027",4448.6703261589
"FDE26","OUT018",2098.18251056221
"FDA31","OUT010",606.302962567378
"FDX14","OUT035",1245.02827670756
"FDA34","OUT045",2953.20587295835
"FDF26","OUT013",2609.30696970706
"FDE38","OUT045",2719.37296653993
"DRI11","OUT046",1855.98980906786
"FDQ60","OUT027",3106.27223708689
"FDL21","OUT027",934.97638964653
"DRC12","OUT027",5207.30234238487
"FDC47","OUT046",3757.10058840513
"FDE57","OUT045",2258.48115342238
"FDT14","OUT045",1920.53925912277
"NCZ53","OUT046",3180.87299149653
"FDE28","OUT018",3400.25509098204
"FDR19","OUT035",2338.04615358166
"NCF54","OUT019",706.34837692153
"FDZ08","OUT046",1318.11647147213
"NCJ05","OUT018",2344.75176080289
"FDF59","OUT046",2087.64671529639
"NCO05","OUT035",1773.08735244253
"FDW24","OUT018",715.162582481377
"NCX42","OUT018",2427.31213112842
"NCA53","OUT035",802.293676820939
"FDI45","OUT019",749.329230501717
"FDG46","OUT046",1845.66925902792
"FDM20","OUT010",909.579255854207
"FDW11","OUT010",212.278985207309
"FDX08","OUT035",3161.44096313517
"NCK17","OUT035",692.279788578767
"FDK32","OUT018",2247.7162480971
"NCA42","OUT035",2768.99121572626
"DRI01","OUT035",2937.12501487858
"NCL55","OUT049",4320.35586670615
"DRE25","OUT018",1371.93682059074
"FDD14","OUT017",3098.56020091622
"FDB10","OUT046",3913.8055739115
"DRN11","OUT035",2405.71393563636
"FDP38","OUT018",735.3504522592
"NCA30","OUT017",3222.67248244964
"FDT15","OUT017",3185.49312155931
"NCP55","OUT018",817.331398077704
"FDF12","OUT035",2530.4035483097
"FDM21","OUT018",3785.28005681827
"FDX56","OUT035",3557.87521871441
"FDF10","OUT017",2453.5171631506
"FDT32","OUT045",3110.71575898317
"FDM51","OUT018",1462.98345780643
"NCR50","OUT018",2226.96235645342
"FDI19","OUT049",4123.8542082406
"FDX21","OUT017",1801.65767634332
"FDR31","OUT035",2462.99758539707
"FDY02","OUT013",4308.37244294104
"NCA29","OUT045",2779.36419107511
"NCX17","OUT046",3819.07799621844
"FDM12","OUT045",3122.19917294008
"FDI53","OUT027",4329.43207597097
"NCU30","OUT049",2772.79457744476
"FDC56","OUT027",3283.53820709779
"FDK27","OUT018",1778.25506060142
"NCK18","OUT017",2875.96731095613
"FDB52","OUT019",1079.73298593913
"DRG25","OUT027",5099.79694078638
"FDZ13","OUT049",864.058300644538
"FDB57","OUT019",964.49668881111
"FDR40","OUT046",1296.82085864662
"NCO14","OUT019",174.030179254974
"NCN19","OUT045",3105.81332958469
"FDQ28","OUT019",635.632994702727
"FDO13","OUT018",2421.75409945859
"FDK48","OUT013",1264.75811178097
"FDU07","OUT018",2262.07736352011
"FDW20","OUT046",2026.39799693366
"FDV12","OUT010",340.154031895691
"FDH24","OUT013",2641.51919950792
"FDV59","OUT049",3674.2279063161
"FDK57","OUT045",1931.99156503324
"FDL16","OUT027",1175.63900333695
"NCQ17","OUT046",2549.61826502508
"FDJ15","OUT018",2705.2537895683
"FDX24","OUT049",1568.71420786682
"FDT47","OUT046",1577.05930855109
"FDT10","OUT049",1020.52232561862
"FDZ37","OUT018",1263.86121920337
"FDW43","OUT027",6396.4267487375
"DRN36","OUT017",1625.51579125675
"FDJ14","OUT045",1302.85657459997
"FDA32","OUT013",3612.4133522191
"FDJ38","OUT019",819.875591959367
"FDQ57","OUT017",2515.41472999051
"NCQ41","OUT019",809.100950608514
"FDG56","OUT049",1015.4757903141
"DRC13","OUT027",3347.73230949563
"FDV55","OUT035",2450.01732970341
"FDQ49","OUT045",2568.84319241334
"FDE29","OUT010",202.603648669196
"FDR03","OUT013",3419.32746997499
"FDD45","OUT049",1574.25034801309
"FDN38","OUT010",900.076248211378
"FDT56","OUT046",944.008721842122
"FDT48","OUT045",3281.11321722659
"FDU03","OUT049",3076.09064382557
"FDC56","OUT010",404.302466512538
"NCO43","OUT027",2738.39131256026
"FDQ27","OUT017",1721.05930761628
"FDR03","OUT046",3305.67120522241
"DRH23","OUT010",181.413396702009
"FDG22","OUT045",607.329844116015
"NCJ42","OUT013",1704.62863339682
"FDR24","OUT046",1483.32997614378
"FDW60","OUT035",3090.90650380553
"FDJ08","OUT013",3158.63399400745
"DRL59","OUT018",752.523588822004
"FDG60","OUT010",838.88250400286
"FDW27","OUT017",2676.83606143206
"FDX14","OUT018",1075.43071335262
"FDC20","OUT013",921.681982485538
"NCS29","OUT018",3738.74663594264
"FDJ56","OUT046",1586.91256455378
"FDB20","OUT019",303.774958933668
"FDL28","OUT027",6201.14886284912
"FDW01","OUT018",2225.14127861454
"FDL03","OUT046",3283.30071560087
"FDX22","OUT049",3591.61041851136
"FDJ21","OUT035",2438.89207801921
"FDR31","OUT045",2405.35841412824
"FDG21","OUT035",2690.97212779867
"FDS22","OUT027",1076.12782620156
"FDK08","OUT035",1687.98728390848
"FDE17","OUT018",2224.6779769189
"NCN30","OUT017",1652.83725374849
"FDT50","OUT046",1568.00176066319
"NCX42","OUT049",2757.04827579567
"FDJ12","OUT035",3591.8494827907
"NCA18","OUT027",3177.55756508165
"FDP23","OUT019",937.920283430374
"FDX12","OUT013",4011.17926350292
"FDN40","OUT018",2240.57485328068
"FDV48","OUT035",1332.70653162755
"NCY54","OUT013",2760.80194602364
"FDL16","OUT010",154.096916414137
"FDR45","OUT018",3545.36384211337
"FDJ52","OUT046",2688.74737677658
"DRG01","OUT017",1305.90255155729
"FDP52","OUT013",3841.39753732149
"FDU58","OUT017",3254.79725780946
"FDL02","OUT045",1692.27076646628
"FDG28","OUT013",4055.95328300792
"FDA19","OUT035",2172.77736484045
"FDW46","OUT027",1798.26362177004
"NCD43","OUT049",1734.83757849073
"DRG39","OUT013",837.516573569032
"NCF55","OUT049",547.074891042933
"FDJ07","OUT046",1947.27343387181
"FDE08","OUT046",2477.02636259229
"FDP56","OUT019",195.700819343907
"FDT45","OUT045",861.538077041665
"FDF17","OUT018",2880.50417092407
"FDX44","OUT046",1428.97660745159
"FDM28","OUT027",4942.25841138653
"FDI36","OUT049",3366.80711004972
"FDS07","OUT045",1853.32189251979
"FDD36","OUT045",1917.5499978097
"FDW11","OUT046",991.027457229676
"FDN40","OUT049",2611.27703588413
"NCQ18","OUT049",1638.12856987535
"NCQ54","OUT017",2912.79780228445
"NCS42","OUT045",1476.28146137848
"DRH39","OUT010",252.114761420573
"FDC09","OUT027",2813.49405053331
"FDT08","OUT010",539.137935585597
"FDC08","OUT035",3893.30064960538
"FDT20","OUT017",620.010466343129
"FDS35","OUT035",1088.21803592491
"FDX58","OUT018",2692.67635076279
"FDW58","OUT046",1735.17003850769
"DRD27","OUT046",1614.0388938253
"FDH32","OUT019",384.713740135908
"FDS26","OUT035",4520.28227839594
"FDQ31","OUT046",1422.78368982301
"FDP11","OUT018",3243.95307087376
"FDD58","OUT017",1691.75744080377
"FDM33","OUT045",3553.17712905588
"FDZ16","OUT049",3227.60167488936
"NCS29","OUT010",953.948021376853
"NCM18","OUT019",226.413163275363
"FDP11","OUT049",3733.75943154197
"NCC42","OUT017",2399.66105224818
"DRM23","OUT046",2832.99993092
"NCN55","OUT027",6490.96652722921
"FDK46","OUT013",4289.35372697346
"FDR01","OUT046",3302.62724799222
"NCA05","OUT045",2436.03624430961
"NCP43","OUT017",3056.81530541611
"FDR12","OUT010",636.916019467482
"FDQ01","OUT013",4126.66107086811
"FDM13","OUT046",2155.98445131677
"FDQ19","OUT017",4319.69213511873
"FDK56","OUT019",679.765719255803
"NCX06","OUT010",676.832772890518
"FDO56","OUT027",3230.23029046736
"FDU45","OUT045",1817.09988472059
"FDI16","OUT019",192.036059975033
"FDL32","OUT046",1841.73816928153
"FDA07","OUT046",2018.14793840039
"FDA14","OUT045",2380.34405883447
"FDV46","OUT027",3643.31524747557
"NCO07","OUT035",3599.62485089384
"NCP41","OUT046",1741.45568568706
"FDY60","OUT018",2057.21617898824
"FDN38","OUT017",4340.41043273587
"FDO15","OUT046",1176.53455026289
"FDT60","OUT013",1952.2328215772
"FDA55","OUT035",3878.38225264198
"FDE02","OUT010",317.457869071768
"DRJ39","OUT049",3732.86740862502
"FDV34","OUT035",1276.04971019127
"FDS20","OUT027",5095.91632524966
"FDF02","OUT027",2691.99187306071
"FDW40","OUT017",2426.45042423798
"NCB43","OUT046",2990.97064801709
"FDR58","OUT017",1537.39661227318
"DRJ59","OUT035",695.775750071769
"NCD30","OUT017",1691.01855184594
"FDE14","OUT017",1656.26087214628
"FDC28","OUT018",1550.89373987599
"FDU16","OUT018",1224.86179889262
"NCD19","OUT035",971.133917065908
"FDU21","OUT046",559.346151974387
"FDV59","OUT027",5740.75105926659
"FDU03","OUT045",2987.80713891469
"FDC33","OUT010",715.679060553266
"NCR42","OUT035",580.219132125692
"DRH59","OUT035",1287.75376200926
"NCM31","OUT035",2404.15898879329
"FDS50","OUT035",3815.03660309068
"FDP39","OUT046",858.599854731694
"FDQ55","OUT013",1926.95176322692
"FDV36","OUT019",580.854376238386
"FDI05","OUT027",2097.81067982162
"FDS45","OUT027",2832.7459347684
"FDA39","OUT045",622.488045086273
"FDC37","OUT010",368.698969018029
"FDJ60","OUT027",4512.82453192965
"DRQ35","OUT046",2005.59203173368
"NCJ06","OUT046",1903.2777288279
"NCY42","OUT018",2098.01410794273
"DRM37","OUT049",3340.17440656438
"FDR14","OUT045",802.985814966949
"FDE51","OUT049",723.791171546516
"FDT33","OUT017",2860.25253312901
"FDR08","OUT013",1841.36848516707
"FDE36","OUT010",609.291567856479
"FDL22","OUT019",367.703405094864
"FDR44","OUT013",2161.73964983415
"FDI56","OUT019",332.139704683405
"FDE47","OUT010",459.06645025848
"FDV27","OUT010",320.168799851598
"FDV10","OUT049",689.451291600679
"FDC40","OUT045",1257.77918594504
"NCX41","OUT013",3536.55040996671
"NCQ38","OUT027",2768.46139693251
"FDV12","OUT027",2718.4339712368
"FDE52","OUT017",1498.35015903844
"FDG20","OUT027",4803.93529637508
"FDV16","OUT027",860.65368652462
"FDI32","OUT017",1884.67698045413
"FDJ32","OUT049",1045.96364129495
"FDN39","OUT018",2494.16318464276
"FDY34","OUT017",2896.5548171269
"FDC14","OUT035",702.45416236584
"FDA55","OUT017",3877.34852630554
"FDZ50","OUT010",633.615552427988
"DRG13","OUT049",2797.46958266787
"FDP01","OUT013",2528.10737486329
"NCG54","OUT017",2935.8871227894
"FDM13","OUT045",2141.37909226366
"NCO18","OUT027",4884.75495512326
"NCW41","OUT013",2611.99699778226
"FDM52","OUT027",3999.45631550301
"NCF55","OUT035",594.300489630684
"FDT09","OUT046",2168.59748147505
"NCM19","OUT035",1842.96360950599
"FDW12","OUT018",2154.41739508834
"FDP15","OUT019",1037.01065241168
"FDK36","OUT045",748.566592044887
"FDZ25","OUT035",2988.67700706368
"NCW06","OUT049",3283.31367495739
"FDW60","OUT046",2978.88097111648
"DRC49","OUT013",2396.80005774402
"NCT17","OUT035",3277.16325064403
"NCN06","OUT018",2415.57935883315
"FDC45","OUT013",2824.59727351794
"DRJ47","OUT019",702.622505288117
"NCF06","OUT045",4320.55688580603
"FDE21","OUT010",415.200974156451
"DRG27","OUT013",654.180350857001
"FDW40","OUT049",2383.22376443792
"NCO53","OUT046",2950.85144457791
"FDE23","OUT049",737.299917363679
"FDQ16","OUT046",1751.67736823759
"FDS26","OUT045",4242.29161862716
"FDZ13","OUT010",160.893043949769
"FDS14","OUT049",2627.34899265673
"FDC10","OUT045",1929.72951838355
"FDY16","OUT049",3147.11877295905
"FDJ20","OUT035",2104.26672131467
"FDV43","OUT035",723.557518039378
"FDZ32","OUT027",2874.87748163509
"FDR23","OUT046",2868.99500478373
"FDN24","OUT035",896.547957440511
"FDE34","OUT027",4801.79676026506
"FDU31","OUT013",3659.449765656
"FDW33","OUT018",1541.09826480938
"FDU26","OUT046",1903.69114052997
"FDE20","OUT027",4529.99594424683
"NCW05","OUT035",1785.71627458867
"FDB22","OUT018",2225.60458031018
"FDO56","OUT046",1898.4321723892
"FDA19","OUT027",3537.89749334988
"DRI39","OUT045",890.800599343436
"FDH52","OUT018",868.529138629486
"FDZ50","OUT035",3113.4852527828
"NCN42","OUT035",2534.20482438759
"FDB53","OUT013",2526.37044576527
"DRG11","OUT017",1822.83848253209
"DRK11","OUT027",3931.96689175727
"FDQ60","OUT017",2069.85759708011
"FDT36","OUT017",544.217832763474
"DRG25","OUT018",2731.70009177144
"DRJ23","OUT046",3164.93899667937
"FDG05","OUT035",2701.21032537409
"NCK06","OUT018",1746.7282698602
"FDU52","OUT017",2648.86661928055
"FDW07","OUT018",1348.29646690303
"NCM17","OUT045",717.704531171819
"FDA22","OUT045",2810.45102150098
"NCA41","OUT018",2868.76419361484
"FDF38","OUT035",716.896389694638
"FDH52","OUT046",1011.96993826671
"FDY58","OUT019",976.542047883942
"FDZ16","OUT045",3079.52087871726
"NCM18","OUT017",1039.34499886631
"FDA22","OUT018",2449.46224472194
"NCJ43","OUT035",3062.09443463507
"FDI34","OUT027",6170.5192945992
"FDG56","OUT046",999.775178913171
"FDS34","OUT046",1845.52439483208
"DRC01","OUT035",875.782626885851
"FDQ04","OUT035",668.72428658495
"FDK04","OUT035",992.007532650288
"FDT51","OUT049",1811.74497824788
"FDV26","OUT017",3271.29804590004
"FDS04","OUT049",2357.58943759649
"FDW43","OUT018",3400.3410919178
"FDQ28","OUT010",550.794798108527
"NCK06","OUT017",2070.58386020718
"FDS23","OUT018",1879.79080711513
"FDZ36","OUT019",785.045190485628
"FDE56","OUT018",928.579441768737
"FDW10","OUT027",4681.78461820365
"NCN14","OUT045",3020.81835555403
"NCQ18","OUT045",1573.66457852059
"FDW08","OUT017",1793.19479397622
